step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
1018,16.967,0.000,-0.024,-0.024,0.758,2.2997
1019,16.983,0.000,-0.024,-0.025,0.759,2.2992
1020,17.000,0.000,-0.026,-0.023,0.759,2.2992
1021,17.017,0.000,-0.026,-0.022,0.759,2.2991
1022,17.033,0.000,-0.027,-0.018,0.759,2.3037
1023,17.050,0.000,-0.025,-0.015,0.759,2.3046
1024,17.067,0.000,-0.025,-0.010,0.759,2.3012
1025,17.083,0.000,-0.024,-0.007,0.759,2.2948
1026,17.100,0.000,-0.023,-0.004,0.760,2.2878
1027,17.117,0.000,-0.021,-0.004,0.760,2.2841
1028,17.133,0.000,-0.018,-0.002,0.760,2.2817
1029,17.150,0.000,-0.014,-0.001,0.760,2.2807
1030,17.167,0.000,-0.009,-0.001,0.760,2.2848
1031,17.183,0.000,-0.005,-0.001,0.760,2.2890
1032,17.200,0.000,-0.000,-0.000,0.760,2.2936
1033,17.217,0.000,0.006,-0.000,0.761,2.2988
1034,17.233,0.000,0.009,-0.001,0.761,2.3022
1035,17.250,0.000,0.016,-0.001,0.761,2.3008
1036,17.267,0.000,0.017,0.001,0.761,2.3034
1037,17.283,0.000,0.021,0.001,0.761,2.3076
1038,17.300,0.000,0.026,0.004,0.761,2.2980
1039,17.317,0.000,0.029,0.007,0.761,2.3009
1040,17.333,0.000,0.034,0.009,0.762,2.2941
1041,17.350,0.000,0.035,0.013,0.762,2.2913
1042,17.367,0.000,0.039,0.014,0.762,2.2907
1043,17.383,0.000,0.040,0.018,0.762,2.2931
1044,17.400,0.000,0.043,0.021,0.762,2.2914
1045,17.417,0.000,0.045,0.024,0.762,2.2929
1046,17.433,0.000,0.050,0.026,0.762,2.2939
1047,17.450,0.000,0.054,0.028,0.762,2.2917
1048,17.467,0.000,0.058,0.029,0.762,2.2919
1049,17.483,0.000,0.064,0.031,0.762,2.2870
1050,17.500,0.000,0.068,0.033,0.762,2.2830
1051,17.517,0.000,0.075,0.035,0.762,2.2729
1052,17.533,0.000,0.076,0.036,0.763,2.2755
1053,17.550,0.000,0.079,0.037,0.763,2.2752
1054,17.567,0.000,0.080,0.036,0.763,2.2740
1055,17.583,0.000,0.081,0.036,0.763,2.2734
1056,17.600,0.000,0.081,0.035,0.762,2.2726
1057,17.617,0.000,0.082,0.034,0.762,2.2748
1058,17.633,0.000,0.083,0.033,0.762,2.2728
1059,17.650,0.000,0.082,0.032,0.762,2.2771
1060,17.667,0.000,0.085,0.030,0.762,2.2761
1061,17.683,0.000,0.085,0.029,0.762,2.2789
1062,17.700,0.000,0.087,0.026,0.762,2.2766
1063,17.717,0.000,0.086,0.023,0.762,2.2801
1064,17.733,0.000,0.088,0.020,0.761,2.2754
1065,17.750,0.000,0.087,0.016,0.761,2.2776
1066,17.767,0.000,0.088,0.013,0.761,2.2751
1067,17.783,0.000,0.089,0.009,0.761,2.2731
1068,17.800,0.000,0.088,0.005,0.761,2.2737
1069,17.817,0.000,0.089,0.001,0.761,2.2710
1070,17.833,0.000,0.088,-0.003,0.761,2.2739
1071,17.850,0.000,0.087,-0.008,0.761,2.2729
1072,17.867,0.000,0.084,-0.010,0.761,2.2789
1073,17.883,0.000,0.082,-0.013,0.761,2.2827
1074,17.900,0.000,0.079,-0.016,0.761,2.2854
1075,17.917,0.000,0.077,-0.019,0.761,2.2877
1076,17.933,0.000,0.074,-0.022,0.761,2.2925
1077,17.950,0.000,0.073,-0.025,0.761,2.2926
1078,17.967,0.000,0.071,-0.028,0.761,2.2941
1079,17.983,0.000,0.068,-0.030,0.760,2.2961
1080,18.000,0.000,0.064,-0.032,0.760,2.2983
1081,18.017,0.000,0.061,-0.033,0.760,2.3005
1082,18.033,0.000,0.057,-0.034,0.760,2.3034
1083,18.050,0.000,0.056,-0.036,0.760,2.3014
1084,18.067,0.000,0.052,-0.036,0.760,2.3033
1085,18.083,0.000,0.051,-0.038,0.760,2.2957
1086,18.100,0.000,0.048,-0.039,0.760,2.2966
1087,18.117,0.000,0.044,-0.040,0.760,2.2918
1088,18.133,0.000,0.044,-0.039,0.759,2.2874
1089,18.150,0.000,0.041,-0.039,0.759,2.2884
1090,18.167,0.000,0.034,-0.041,0.759,2.2847
1091,18.183,0.000,0.032,-0.040,0.759,2.2765
1092,18.200,0.000,0.026,-0.039,0.759,2.2799
1093,18.217,0.000,0.024,-0.037,0.759,2.2764
1094,18.233,0.000,0.017,-0.035,0.759,2.2777
1095,18.250,0.000,0.014,-0.033,0.759,2.2747
1096,18.267,0.000,0.007,-0.029,0.759,2.2736
1097,18.283,0.000,0.003,-0.028,0.759,2.2702
1098,18.300,0.000,-0.002,-0.025,0.759,2.2669
1099,18.317,0.000,-0.008,-0.023,0.759,2.2647
1100,18.333,0.000,-0.014,-0.021,0.759,2.2637
1101,18.350,0.000,-0.020,-0.019,0.759,2.2636
1102,18.367,0.000,-0.025,-0.018,0.758,2.2632
1103,18.383,0.000,-0.032,-0.016,0.758,2.2595
1104,18.400,0.000,-0.038,-0.013,0.758,2.2588
1105,18.417,0.000,-0.042,-0.011,0.758,2.2550
1106,18.433,0.000,-0.047,-0.009,0.758,2.2532
1107,18.450,0.000,-0.051,-0.009,0.758,2.2511
1108,18.467,0.000,-0.055,-0.008,0.758,2.2516
1109,18.483,0.000,-0.059,-0.008,0.758,2.2510
1110,18.500,0.000,-0.062,-0.009,0.758,2.2501
1111,18.517,0.000,-0.066,-0.011,0.758,2.2504
1112,18.533,0.000,-0.071,-0.012,0.758,2.2466
1113,18.550,0.000,-0.074,-0.015,0.758,2.2477
1114,18.567,0.000,-0.077,-0.016,0.758,2.2468
1115,18.583,0.000,-0.078,-0.016,0.758,2.2469
1116,18.600,0.000,-0.082,-0.018,0.759,2.2480
1117,18.617,0.000,-0.082,-0.017,0.759,2.2471
1118,18.633,0.000,-0.086,-0.018,0.759,2.2465
1119,18.650,0.000,-0.087,-0.016,0.759,2.2453
1120,18.667,0.000,-0.087,-0.015,0.759,2.2456
1121,18.683,0.000,-0.090,-0.015,0.759,2.2475
1122,18.700,0.000,-0.090,-0.014,0.760,2.2496
1123,18.717,0.000,-0.088,-0.013,0.760,2.2537
1124,18.733,0.000,-0.087,-0.012,0.760,2.2567
1125,18.750,0.000,-0.084,-0.014,0.760,2.2593
1126,18.767,0.000,-0.082,-0.013,0.761,2.2630
1127,18.783,0.000,-0.079,-0.013,0.761,2.2666
1128,18.800,0.000,-0.075,-0.014,0.761,2.2700
1129,18.817,0.000,-0.071,-0.013,0.761,2.2745
1130,18.833,0.000,-0.067,-0.013,0.762,2.2782
1131,18.850,0.000,-0.062,-0.012,0.762,2.2813
1132,18.867,0.000,-0.057,-0.010,0.762,2.2846
1133,18.883,0.000,-0.052,-0.010,0.762,2.2865
1134,18.900,0.000,-0.046,-0.006,0.762,2.2882
1135,18.917,0.000,-0.042,-0.001,0.763,2.2913
1136,18.933,0.000,-0.038,0.003,0.763,2.2940
1137,18.950,0.000,-0.033,0.008,0.763,2.2958
1138,18.967,0.000,-0.028,0.011,0.763,2.2967
1139,18.983,0.000,-0.023,0.015,0.763,2.2964
1140,19.000,0.000,-0.021,0.020,0.763,2.2985
1141,19.017,0.000,-0.015,0.020,0.763,2.3011
1142,19.033,0.000,-0.011,0.022,0.763,2.3003
1143,19.050,0.000,-0.007,0.024,0.763,2.2996
1144,19.067,0.000,-0.002,0.026,0.763,2.2978
1145,19.083,0.000,0.000,0.028,0.763,2.3011
1146,19.100,0.000,0.005,0.029,0.763,2.3013
1147,19.117,0.000,0.007,0.030,0.764,2.3032
1148,19.133,0.000,0.008,0.033,0.764,2.3072
1149,19.150,0.000,0.010,0.035,0.764,2.3089
1150,19.167,0.000,0.013,0.037,0.763,2.3091
1151,19.183,0.000,0.014,0.037,0.763,2.3089
1152,19.200,0.000,0.020,0.037,0.763,2.2977
1153,19.217,0.000,0.020,0.044,0.763,2.3068
1154,19.233,0.000,0.026,0.042,0.763,2.2976
1155,19.250,0.000,0.027,0.046,0.763,2.2969
1156,19.267,0.000,0.025,0.048,0.762,2.3020
1157,19.283,0.000,0.031,0.047,0.762,2.2903
1158,19.300,0.000,0.031,0.049,0.762,2.3001
1159,19.317,0.000,0.033,0.047,0.762,2.2950
1160,19.333,0.000,0.033,0.046,0.761,2.3015
1161,19.350,0.000,0.036,0.046,0.761,2.2908
1162,19.367,0.000,0.036,0.044,0.761,2.2985
1163,19.383,0.000,0.037,0.043,0.761,2.2986
1164,19.400,0.000,0.039,0.042,0.761,2.2985
1165,19.417,0.000,0.042,0.040,0.760,2.2977
1166,19.433,0.000,0.042,0.037,0.760,2.3010
1167,19.450,0.000,0.046,0.034,0.760,2.2967
1168,19.467,0.000,0.046,0.031,0.760,2.2985
1169,19.483,0.000,0.049,0.027,0.760,2.2974
1170,19.500,0.000,0.050,0.023,0.760,2.2992
1171,19.517,0.000,0.054,0.019,0.760,2.2958
1172,19.533,0.000,0.056,0.015,0.760,2.2962
1173,19.550,0.000,0.060,0.010,0.760,2.2927
1174,19.567,0.000,0.062,0.006,0.760,2.2932
1175,19.583,0.000,0.067,0.002,0.760,2.2891
1176,19.600,0.000,0.069,-0.001,0.760,2.2892
1177,19.617,0.000,0.075,-0.004,0.760,2.2841
1178,19.633,0.000,0.077,-0.007,0.760,2.2852
1179,19.650,0.000,0.083,-0.008,0.760,2.2810
1180,19.667,0.000,0.087,-0.012,0.760,2.2754
1181,19.683,0.000,0.089,-0.014,0.760,2.2746
1182,19.700,0.000,0.092,-0.016,0.760,2.2747
1183,19.717,0.000,0.098,-0.020,0.760,2.2658
1184,19.733,0.000,0.098,-0.021,0.760,2.2701
1185,19.750,0.000,0.103,-0.024,0.760,2.2643
1186,19.767,0.000,0.106,-0.026,0.760,2.2622
1187,19.783,0.000,0.108,-0.028,0.760,2.2596
1188,19.800,0.000,0.112,-0.030,0.760,2.2533
1189,19.817,0.000,0.115,-0.032,0.761,2.2486
1190,19.833,0.000,0.118,-0.036,0.761,2.2434
1191,19.850,0.000,0.117,-0.038,0.761,2.2433
1192,19.867,0.000,0.116,-0.040,0.761,2.2452
1193,19.883,0.000,0.114,-0.041,0.761,2.2476
1194,19.900,0.000,0.112,-0.043,0.761,2.2497
1195,19.917,0.000,0.109,-0.044,0.761,2.2528
1196,19.933,0.000,0.105,-0.046,0.761,2.2570
1197,19.950,0.000,0.102,-0.048,0.760,2.2572
1198,19.967,0.916,0.000,0.000,0.760,2.2571
1199,19.983,0.000,-0.160,0.001,0.758,1.2294
