step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
1017,16.950,0.000,0.562,-0.348,0.688,0.9714
1018,16.967,0.000,0.580,-0.316,0.687,0.9264
1019,16.983,0.000,0.516,-0.217,0.687,0.8814
1020,17.000,0.000,0.426,-0.127,0.687,1.1424
1021,17.017,0.000,0.380,-0.082,0.688,1.4248
1022,17.033,0.000,0.355,-0.048,0.690,1.5364
1023,17.050,0.000,0.335,-0.022,0.691,1.5555
1024,17.067,0.000,0.334,-0.005,0.693,1.5583
1025,17.083,0.000,0.344,0.001,0.693,1.5244
1026,17.100,0.000,0.363,-0.005,0.693,1.4754
1027,17.117,0.000,0.399,-0.015,0.693,1.3987
1028,17.133,0.000,0.449,-0.016,0.691,1.3038
1029,17.150,0.000,0.506,-0.012,0.688,1.1807
1030,17.167,0.000,0.542,-0.010,0.684,1.0187
1031,17.183,0.000,0.525,-0.048,0.680,0.4836
1032,17.200,0.000,0.477,-0.054,0.678,1.0717
1033,17.217,0.000,0.415,-0.066,0.678,1.4615
1034,17.233,0.000,0.382,-0.085,0.678,1.5467
1035,17.250,0.000,0.371,-0.090,0.679,1.5883
1036,17.267,0.000,0.370,-0.104,0.679,1.5717
1037,17.283,0.000,0.365,-0.116,0.680,1.6117
1038,17.300,0.000,0.359,-0.132,0.681,1.6282
1039,17.317,0.000,0.350,-0.151,0.682,1.6378
1040,17.333,0.000,0.345,-0.170,0.684,1.6339
1041,17.350,0.000,0.346,-0.188,0.685,1.6127
1042,17.367,0.000,0.352,-0.217,0.686,1.5264
1043,17.383,0.000,0.373,-0.246,0.688,1.3827
1044,17.400,0.000,0.393,-0.282,0.688,1.2327
1045,17.417,0.000,0.423,-0.308,0.689,1.0879
1046,17.433,0.000,0.448,-0.331,0.688,1.0748
1047,17.450,0.000,0.496,-0.324,0.686,0.8777
1048,17.467,0.000,0.477,-0.268,0.684,0.9179
1049,17.483,0.000,0.413,-0.151,0.683,1.0254
1050,17.500,0.000,0.378,-0.092,0.682,1.3280
1051,17.517,0.000,0.348,-0.051,0.683,1.5295
1052,17.533,0.000,0.333,-0.024,0.683,1.5739
1053,17.550,0.000,0.337,-0.001,0.684,1.5723
1054,17.567,0.000,0.340,0.006,0.684,1.5577
1055,17.583,0.000,0.356,0.011,0.684,1.5210
1056,17.600,0.000,0.391,0.008,0.684,1.4599
1057,17.617,0.000,0.440,-0.005,0.682,1.3440
1058,17.633,0.000,0.492,-0.008,0.680,1.1993
1059,17.650,0.000,0.539,-0.002,0.677,1.1092
1060,17.667,0.000,0.513,-0.036,0.674,0.7797
1061,17.683,0.000,0.463,-0.047,0.674,1.1729
1062,17.700,0.000,0.413,-0.055,0.674,1.4494
1063,17.717,0.000,0.384,-0.072,0.675,1.5145
1064,17.733,0.000,0.375,-0.079,0.676,1.5335
1065,17.750,0.000,0.367,-0.091,0.677,1.5963
1066,17.767,0.000,0.357,-0.103,0.679,1.6481
1067,17.783,0.000,0.346,-0.123,0.680,1.6641
1068,17.800,0.000,0.338,-0.143,0.682,1.6644
1069,17.817,0.000,0.333,-0.166,0.684,1.6509
1070,17.833,0.000,0.335,-0.190,0.686,1.6341
1071,17.850,0.000,0.344,-0.216,0.687,1.5550
1072,17.867,0.000,0.361,-0.245,0.689,1.4262
1073,17.883,0.000,0.386,-0.278,0.690,1.3027
1074,17.900,0.000,0.422,-0.307,0.691,1.1989
1075,17.917,0.000,0.466,-0.320,0.691,1.1036
1076,17.933,0.000,0.490,-0.311,0.690,1.0302
1077,17.950,0.000,0.478,-0.245,0.688,1.0382
1078,17.967,0.000,0.436,-0.133,0.686,0.9818
1079,17.983,0.000,0.384,-0.082,0.686,1.3598
1080,18.000,0.000,0.355,-0.047,0.686,1.5752
1081,18.017,0.000,0.345,-0.016,0.686,1.6250
1082,18.033,0.000,0.346,0.006,0.686,1.5714
1083,18.050,0.000,0.347,0.022,0.685,1.5359
1084,18.067,0.000,0.367,0.039,0.685,1.4913
1085,18.083,0.000,0.399,0.043,0.684,1.4390
1086,18.100,0.000,0.436,0.039,0.682,1.3099
1087,18.117,0.000,0.482,0.045,0.680,1.2043
1088,18.133,0.000,0.519,0.055,0.677,1.1400
1089,18.150,0.000,0.484,0.026,0.674,1.0669
1090,18.167,0.000,0.438,-0.022,0.673,1.3172
1091,18.183,0.000,0.377,-0.015,0.673,1.5486
1092,18.200,0.000,0.358,-0.025,0.674,1.6227
1093,18.217,0.000,0.351,-0.037,0.675,1.6286
1094,18.233,0.000,0.348,-0.044,0.676,1.6402
1095,18.250,0.000,0.346,-0.055,0.677,1.6214
1096,18.267,0.000,0.338,-0.065,0.679,1.6940
1097,18.283,0.000,0.326,-0.081,0.680,1.7330
1098,18.300,0.000,0.320,-0.100,0.682,1.7399
1099,18.317,0.000,0.318,-0.116,0.684,1.7341
1100,18.333,0.000,0.318,-0.137,0.686,1.7048
1101,18.350,0.000,0.321,-0.164,0.687,1.6673
1102,18.367,0.000,0.331,-0.190,0.689,1.6227
1103,18.383,0.000,0.338,-0.218,0.691,1.5329
1104,18.400,0.000,0.351,-0.244,0.693,1.4466
1105,18.417,0.000,0.391,-0.264,0.695,1.3510
1106,18.433,0.000,0.440,-0.287,0.696,1.2429
1107,18.450,0.000,0.496,-0.299,0.696,1.1424
1108,18.467,0.000,0.530,-0.292,0.694,1.0018
1109,18.483,0.000,0.495,-0.200,0.693,0.9218
1110,18.500,0.000,0.431,-0.095,0.691,1.0532
1111,18.517,0.000,0.386,-0.044,0.691,1.4190
1112,18.533,0.000,0.342,-0.011,0.691,1.5672
1113,18.550,0.000,0.334,0.015,0.691,1.5837
1114,18.567,0.000,0.335,0.041,0.691,1.5746
1115,18.583,0.000,0.341,0.059,0.691,1.5189
1116,18.600,0.000,0.364,0.072,0.690,1.4742
1117,18.617,0.000,0.392,0.075,0.689,1.4076
1118,18.633,0.000,0.429,0.072,0.688,1.2960
1119,18.650,0.000,0.473,0.080,0.686,1.1779
1120,18.667,0.000,0.519,0.097,0.682,1.0721
1121,18.683,0.000,0.512,0.112,0.678,0.7902
1122,18.700,0.000,0.462,0.003,0.676,1.2363
1123,18.717,0.000,0.384,-0.003,0.676,1.5392
1124,18.733,0.000,0.353,-0.003,0.676,1.6762
1125,18.750,0.000,0.335,-0.011,0.677,1.7166
1126,18.767,0.000,0.328,-0.019,0.677,1.7287
1127,18.783,0.000,0.326,-0.026,0.679,1.7305
1128,18.800,0.000,0.325,-0.034,0.680,1.7359
1129,18.817,0.000,0.323,-0.043,0.681,1.7237
1130,18.833,0.000,0.320,-0.053,0.682,1.7216
1131,18.850,0.000,0.311,-0.064,0.683,1.7901
1132,18.867,0.000,0.295,-0.083,0.685,1.8070
1133,18.883,0.000,0.285,-0.103,0.686,1.8122
1134,18.900,0.000,0.279,-0.122,0.687,1.8235
1135,18.917,0.000,0.280,-0.144,0.689,1.7931
1136,18.933,0.000,0.288,-0.172,0.690,1.7621
1137,18.950,0.000,0.309,-0.202,0.691,1.6942
1138,18.967,0.000,0.324,-0.232,0.692,1.6128
1139,18.983,0.000,0.351,-0.258,0.693,1.5150
1140,19.000,0.000,0.396,-0.287,0.694,1.3942
1141,19.017,0.000,0.449,-0.303,0.693,1.2697
1142,19.033,0.000,0.478,-0.288,0.691,1.1302
1143,19.050,0.000,0.463,-0.201,0.689,1.0203
1144,19.067,0.000,0.413,-0.096,0.688,1.1389
1145,19.083,0.000,0.366,-0.043,0.687,1.4556
1146,19.100,0.000,0.334,-0.003,0.687,1.5983
1147,19.117,0.000,0.319,0.019,0.687,1.5995
1148,19.133,0.000,0.336,0.049,0.687,1.5430
1149,19.150,0.000,0.353,0.066,0.686,1.5331
1150,19.167,0.000,0.369,0.066,0.685,1.4432
1151,19.183,0.000,0.400,0.070,0.684,1.3547
1152,19.200,0.000,0.445,0.069,0.683,1.2796
1153,19.217,0.000,0.493,0.075,0.680,1.0848
1154,19.233,0.000,0.523,0.093,0.677,0.6854
1155,19.250,0.000,0.489,0.016,0.675,1.0700
1156,19.267,0.000,0.419,-0.023,0.675,1.3901
1157,19.283,0.000,0.382,-0.034,0.675,1.5204
1158,19.300,0.000,0.354,-0.034,0.676,1.6525
1159,19.317,0.000,0.341,-0.038,0.676,1.6800
1160,19.333,0.000,0.334,-0.047,0.678,1.6826
1161,19.350,0.000,0.329,-0.056,0.679,1.6942
1162,19.367,0.000,0.325,-0.068,0.680,1.7184
1163,19.383,0.000,0.315,-0.080,0.682,1.7779
1164,19.400,0.000,0.301,-0.098,0.683,1.8079
1165,19.417,0.000,0.293,-0.114,0.685,1.8147
1166,19.433,0.000,0.286,-0.132,0.686,1.8062
1167,19.450,0.000,0.286,-0.152,0.688,1.7732
1168,19.467,0.000,0.296,-0.176,0.689,1.7489
1169,19.483,0.000,0.311,-0.203,0.690,1.6442
1170,19.500,0.000,0.329,-0.230,0.692,1.5458
1171,19.517,0.000,0.361,-0.256,0.692,1.4499
1172,19.533,0.000,0.402,-0.283,0.693,1.3323
1173,19.550,0.000,0.455,-0.293,0.692,1.1975
1174,19.567,0.000,0.477,-0.270,0.690,1.0934
1175,19.583,0.000,0.454,-0.181,0.688,1.0428
1176,19.600,0.000,0.415,-0.090,0.687,1.2061
1177,19.617,0.000,0.368,-0.038,0.686,1.4571
1178,19.633,0.000,0.340,-0.001,0.686,1.5917
1179,19.650,0.000,0.329,0.020,0.686,1.5774
1180,19.667,0.000,0.341,0.046,0.685,1.5445
1181,19.683,0.000,0.359,0.061,0.685,1.5128
1182,19.700,0.000,0.379,0.064,0.684,1.4179
1183,19.717,0.000,0.413,0.067,0.683,1.3310
1184,19.733,0.000,0.460,0.068,0.681,1.2619
1185,19.750,0.000,0.508,0.073,0.678,1.0869
1186,19.767,0.000,0.504,0.077,0.675,1.0614
1187,19.783,0.000,0.440,-0.009,0.673,1.3397
1188,19.800,0.000,0.394,-0.002,0.673,1.4743
1189,19.817,0.000,0.369,-0.020,0.673,1.6047
1190,19.833,0.000,0.358,-0.032,0.674,1.6270
1191,19.850,0.000,0.351,-0.042,0.675,1.6313
1192,19.867,0.000,0.347,-0.054,0.677,1.6059
1193,19.883,0.000,0.338,-0.066,0.678,1.6845
1194,19.900,0.000,0.328,-0.082,0.680,1.7329
1195,19.917,0.000,0.319,-0.100,0.681,1.7416
1196,19.933,0.000,0.315,-0.117,0.683,1.7360
1197,19.950,0.000,0.314,-0.138,0.685,1.7076
1198,19.967,0.632,0.000,0.000,0.760,1.6765
1199,19.983,0.000,-0.243,0.066,0.757,0.9800
